data_year,offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,age_range_low_num,age_range_high_num
2022,171783520,151267842,1,44,41,M,20,20,41,
2022,171407101,150926618,0,104,NS,X,99,50,,
2022,171407102,150926619,0,104,NS,X,99,50,,
2022,171783521,151267843,0,104,NS,X,99,50,,
2022,171407103,150926620,0,104,NS,X,99,50,,
2022,171783522,151267844,1,36,33,F,20,20,33,
2022,171783523,151267844,2,39,36,F,20,20,36,
2022,171783524,151267845,1,25,22,M,20,10,22,
2022,171783525,151267846,1,25,22,M,20,10,22,
2022,171783526,151267847,1,28,25,M,20,20,25,
2022,171783527,151267847,2,23,20,F,20,20,20,
2022,171783528,151267848,1,36,33,M,20,20,33,
2022,171407104,150926621,0,104,NS,X,99,50,,
2022,171407105,150926622,0,104,NS,X,99,50,,
2022,171407106,150926623,0,104,NS,X,99,50,,
2022,171783529,151267849,1,44,41,M,20,20,41,
2022,171407107,150926624,0,104,NS,X,99,50,,
2022,171783530,151267850,1,32,29,M,20,20,29,
2022,171407108,150926625,0,104,NS,X,99,50,,
2022,171407109,150926626,0,104,NS,X,99,50,,
2022,171407110,150926627,0,104,NS,X,99,50,,
2022,171783531,151267851,1,22,19,M,20,20,19,
2022,171407111,150926628,0,104,NS,X,99,50,,
2022,171783532,151267852,1,44,41,M,10,10,41,
2022,171783533,151267853,0,104,NS,X,99,50,,
2022,171407112,150926629,0,104,NS,X,99,50,,
2022,175354479,154411734,1,16,13,M,20,20,13,
2022,175354480,154411734,2,24,21,M,20,20,21,
2022,171407113,150926630,0,104,NS,X,99,50,,
2022,171805091,151286736,1,26,23,M,20,20,23,
2022,171805092,151286737,0,104,NS,X,99,50,,
2022,171805094,151286739,0,104,NS,X,99,50,,
2022,171407114,150926631,0,104,NS,X,99,50,,
2022,171407115,150926632,0,104,NS,X,99,50,,
2022,171407118,150926635,0,104,NS,X,99,50,,
2022,171407119,150926636,0,104,NS,X,99,50,,
2022,171407120,150926637,1,66,63,M,20,20,63,
2022,171407121,150926638,0,104,NS,X,99,50,,
2022,171407122,150926639,0,104,NS,X,99,50,,
2022,171407123,150926640,0,104,NS,X,99,50,,
2022,171783536,151267855,0,104,NS,X,99,50,,
2022,171783537,151267856,1,48,45,M,20,40,45,
2022,171789047,151272757,0,104,NS,X,99,50,,
2022,171789048,151272758,0,104,NS,X,99,50,,
2022,171789049,151272759,0,104,NS,X,99,50,,
2022,171789051,151272761,0,104,NS,X,99,50,,
2022,171789053,151272763,0,104,NS,X,99,50,,
2022,171789055,151272765,0,104,NS,X,99,50,,
2022,171789058,151272768,0,104,NS,X,99,50,,
2022,171789059,151272769,0,104,NS,X,99,50,,
2022,171789060,151272770,0,104,NS,X,99,50,,
2022,171789061,151272771,0,104,NS,X,99,50,,
2022,171789062,151272772,0,104,NS,X,99,50,,
2022,171789064,151272774,0,104,NS,X,99,50,,
2022,171789065,151272775,0,104,NS,X,99,50,,
2022,171789066,151272776,0,104,NS,X,99,50,,
2022,171789069,151272779,0,104,NS,X,99,50,,
2022,171789070,151272780,0,104,NS,X,99,50,,
2022,171789071,151272781,0,104,NS,X,99,50,,
2022,171789073,151272783,0,104,NS,X,99,50,,
2022,171789075,151272785,0,104,NS,X,99,50,,
2022,171789078,151272787,0,104,NS,X,99,50,,
2022,171789079,151272788,0,104,NS,X,99,50,,
2022,171789080,151272789,0,104,NS,X,99,50,,
2022,171789081,151272790,0,104,NS,X,99,50,,
2022,171789082,151272791,0,104,NS,X,99,50,,
2022,171789083,151272792,0,104,NS,X,99,50,,
2022,171789084,151272793,0,104,NS,X,99,50,,
2022,171793795,151276840,0,104,NS,X,99,50,,
2022,171793797,151276842,0,104,NS,X,99,50,,
2022,171793798,151276843,1,42,39,M,10,20,39,
2022,171802249,151284157,1,23,20,F,10,10,20,
2022,171805095,151286740,1,49,46,F,10,20,46,
2022,171805096,151286740,2,56,53,M,20,20,53,
2022,171805097,151286740,3,61,58,M,10,20,58,
2022,171805098,151286741,1,25,22,M,20,20,22,
2022,171805099,151286742,1,26,23,M,20,20,23,
2022,171805100,151286743,1,26,23,M,20,20,23,
2022,171805101,151286744,1,33,30,F,10,10,30,
2022,171805102,151286745,1,31,28,M,20,20,28,
2022,171805103,151286746,1,31,28,M,20,20,28,
2022,171805104,151286747,0,104,NS,X,99,50,,
2022,171805106,151286749,1,64,61,M,20,20,61,
2022,171805107,151286750,0,104,NS,X,99,50,,
2022,171805108,151286751,0,104,NS,X,99,50,,
2022,171805109,151286752,1,43,40,F,20,20,40,
2022,171805110,151286753,1,34,31,F,20,20,31,
2022,171805111,151286754,0,104,NS,X,99,50,,
2022,171805112,151286755,1,26,23,M,20,20,23,
2022,171805113,151286756,1,22,19,M,10,10,19,
2022,175354481,154411735,1,18,15,M,20,20,15,
2022,175354483,154411737,1,17,14,M,20,20,14,
2022,175354484,154411737,2,18,15,M,20,20,15,
2022,175354485,154411737,3,19,16,M,20,20,16,
2022,175354486,154411738,1,22,19,M,20,20,19,
2022,175354487,154411738,2,20,17,M,20,20,17,
2022,175354488,154411738,3,20,17,M,20,20,17,
2022,171805121,151286760,1,48,45,M,10,20,45,
2022,171805122,151286760,2,45,42,M,20,20,42,
2022,171805124,151286762,1,39,36,F,10,20,36,
2022,171805127,151286764,0,104,NS,X,99,50,,
2022,171805128,151286765,0,104,NS,X,99,50,,
2022,171805129,151286766,0,104,NS,X,99,50,,
2022,171805130,151286767,0,104,NS,X,99,50,,
2022,171805131,151286768,1,36,33,F,20,20,33,
2022,171805133,151286770,0,104,NS,X,99,50,,
2022,171805135,151286772,0,104,NS,X,99,50,,
2022,171805136,151286773,0,104,NS,X,99,50,,
2022,171805137,151286774,0,104,NS,X,99,50,,
2022,171805139,151286776,0,104,NS,X,99,50,,
2022,171805140,151286777,0,104,NS,X,99,50,,
2022,171805143,151286779,0,104,NS,X,99,50,,
2022,171821105,151300974,0,104,NS,X,99,50,,
2022,171821106,151300975,0,104,NS,X,99,50,,
2022,171826377,151305467,1,37,34,F,10,10,34,
2022,171826379,151305469,1,36,33,M,20,20,33,
2022,171826380,151305470,1,36,33,M,20,20,33,
2022,171826381,151305471,1,46,43,M,20,20,43,
2022,171826383,151305473,1,25,22,F,20,20,22,
2022,171826384,151305474,1,43,40,M,20,20,40,
2022,188165085,165740965,1,32,29,M,20,20,29,
2022,171826387,151305477,1,32,29,M,20,20,29,
2022,171826388,151305478,1,32,29,M,20,20,29,
2022,171826390,151305480,0,104,NS,X,99,50,,
2022,171826391,151305481,0,104,NS,X,99,50,,
2022,171826393,151305483,0,104,NS,X,99,50,,
2022,171826394,151305484,0,104,NS,X,99,50,,
2022,171826396,151305486,0,104,NS,X,99,50,,
2022,171826397,151305487,0,104,NS,X,99,50,,
2022,171826398,151305488,0,104,NS,X,99,50,,
2022,171826399,151305489,1,44,41,M,10,10,41,
2022,171826400,151305490,1,68,65,M,20,20,65,
2022,171826401,151305491,1,58,55,F,20,20,55,
2022,171826403,151305493,1,32,29,M,20,20,29,
2022,171826404,151305494,1,32,29,M,20,20,29,
2022,171826405,151305495,1,23,20,M,20,20,20,
2022,177813241,156586338,1,33,30,M,20,20,30,
2022,171826407,151305497,0,104,NS,X,99,50,,
2022,171826409,151305499,1,32,29,M,20,20,29,
2022,171826410,151305500,1,56,53,M,20,20,53,
2022,171826413,151305503,1,29,26,M,10,10,26,
2022,171826414,151305504,1,34,31,M,20,20,31,
2022,171826415,151305505,1,41,38,M,10,10,38,
2022,174646560,153788352,1,32,29,M,20,20,29,
2022,171826418,151305508,0,104,NS,X,99,50,,
2022,171826419,151305509,0,104,NS,X,99,50,,
2022,171826420,151305510,0,104,NS,X,99,50,,
2022,171826421,151305511,0,104,NS,X,99,50,,
2022,171826424,151305514,0,104,NS,X,99,50,,
2022,171826425,151305515,0,104,NS,X,99,50,,
2022,171826426,151305516,0,104,NS,X,99,50,,
2022,171826428,151305518,0,104,NS,X,99,50,,
2022,180934355,159337152,1,35,32,M,20,20,32,
2022,180934356,159337152,2,34,31,M,20,20,31,
2022,171826430,151305520,0,104,NS,X,99,50,,
2022,171826431,151305521,0,104,NS,X,99,50,,
2022,171826432,151305522,1,58,55,M,20,20,55,
2022,171826433,151305523,0,104,NS,X,99,50,,
2022,171826434,151305524,1,19,16,M,10,10,16,
2022,171826435,151305525,0,104,NS,X,99,50,,
2022,171826437,151305527,0,104,NS,X,99,50,,
2022,171826438,151305528,1,42,39,M,10,10,39,
2022,171826439,151305529,0,104,NS,X,99,50,,
2022,171826440,151305530,0,104,NS,X,99,50,,
2022,171826441,151305531,1,42,39,M,10,10,39,
2022,171826443,151305533,1,34,31,M,20,20,31,
2022,171826444,151305534,1,43,40,M,10,10,40,
2022,171826445,151305535,0,104,NS,X,99,50,,
2022,171826446,151305536,1,35,32,F,10,10,32,
2022,171826448,151305538,0,104,NS,X,99,50,,
2022,171826449,151305539,1,35,32,F,10,10,32,
2022,171923817,151392540,0,104,NS,X,99,50,,
2022,171826450,151305540,1,32,29,M,20,20,29,
2022,171826451,151305541,1,36,33,M,20,20,33,
2022,171826452,151305542,1,28,25,M,20,20,25,
2022,171826453,151305543,1,22,19,M,20,20,19,
2022,171826454,151305543,2,28,25,M,20,20,25,
2022,171826456,151305545,0,104,NS,X,99,50,,
2022,171826457,151305546,0,104,NS,X,99,50,,
2022,171826460,151305548,1,57,54,M,98,10,54,
2022,171826461,151305549,1,36,33,M,20,20,33,
2022,171923818,151392541,0,104,NS,X,99,50,,
2022,171826462,151305550,1,29,26,M,10,10,26,
2022,171826463,151305551,1,31,28,M,20,20,28,
2022,171826464,151305552,0,104,NS,X,99,50,,
2022,171826466,151305554,0,104,NS,X,99,50,,
2022,171826467,151305555,0,104,NS,X,99,50,,
2022,171826469,151305557,1,43,40,M,10,10,40,
2022,171826470,151305557,2,32,29,M,10,10,29,
2022,171826471,151305558,0,104,NS,X,99,50,,
2022,171826472,151305559,0,104,NS,X,99,50,,
2022,171826474,151305561,1,37,34,F,20,20,34,
2022,171826475,151305562,0,104,NS,X,99,50,,
2022,171826476,151305563,1,38,35,M,10,10,35,
2022,171826477,151305564,0,104,NS,X,99,50,,
2022,171826478,151305565,1,78,75,M,20,20,75,
2022,171826480,151305567,1,59,56,M,20,20,56,
2022,171826482,151305569,0,104,NS,X,99,50,,
2022,177813242,156586339,1,39,36,M,10,20,36,
2022,171826484,151305571,0,104,NS,X,99,50,,
2022,171826485,151305572,1,33,30,M,20,20,30,
2022,171826488,151305574,0,104,NS,X,99,50,,
2022,171826489,151305575,1,23,20,M,20,20,20,
2022,171826490,151305576,1,43,40,F,20,20,40,
2022,171826491,151305577,1,40,37,M,20,20,37,
2022,171826493,151305579,1,22,19,F,20,20,19,
2022,171826494,151305580,0,104,NS,X,99,50,,
2022,171923819,151392542,0,104,NS,X,99,50,,
2022,185834576,163674193,1,33,30,M,20,20,30,
2022,171923821,151392544,0,104,NS,X,99,50,,
2022,171923822,151392545,1,26,23,F,20,20,23,
2022,171923823,151392546,0,104,NS,X,99,50,,
2022,171923824,151392547,0,104,NS,X,99,50,,
2022,192076541,169198563,1,34,31,M,20,20,31,
2022,171923826,151392549,0,104,NS,X,99,50,,
2022,171923827,151392550,0,104,NS,X,99,50,,
2022,174646561,153788353,1,42,39,M,20,20,39,
2022,171923829,151392552,1,49,46,M,10,10,46,
2022,171923830,151392553,1,34,31,M,20,40,31,
2022,171923831,151392554,1,27,24,F,20,20,24,
2022,171923832,151392555,1,38,35,M,10,10,35,
2022,171923833,151392556,0,104,NS,X,99,50,,
2022,171923834,151392557,1,32,29,M,20,20,29,
2022,171923835,151392558,1,26,23,M,20,20,23,
2022,171923836,151392559,1,35,32,F,20,20,32,
2022,171923837,151392560,1,26,23,F,20,20,23,
2022,171923838,151392561,1,37,34,M,20,20,34,
2022,171923839,151392562,1,35,32,M,98,10,32,
2022,175354489,154411739,1,33,30,M,20,20,30,
2022,171923841,151392564,1,42,39,M,20,20,39,
2022,171923842,151392564,2,25,22,M,20,20,22,
2022,171923843,151392564,3,58,55,M,20,20,55,
2022,171923844,151392564,4,39,36,M,20,20,36,
2022,171923845,151392565,1,35,32,M,20,20,32,
2022,171923846,151392566,1,34,31,M,20,20,31,
2022,171923847,151392567,1,18,15,M,20,20,15,
2022,171923848,151392568,1,31,28,M,20,20,28,
2022,171923849,151392569,1,43,40,F,20,20,40,
2022,171923850,151392570,1,43,40,F,20,20,40,
2022,171923851,151392571,1,34,31,F,20,20,31,
2022,171923852,151392572,1,34,31,F,20,20,31,
2022,171923853,151392573,1,31,28,M,10,10,28,
2022,171923854,151392574,1,37,34,M,20,20,34,
2022,175354491,154411741,1,19,16,M,20,40,16,
2022,175354492,154411741,2,20,17,M,20,20,17,
2022,175354493,154411741,3,18,15,M,20,40,15,
2022,175354494,154411742,1,29,26,F,20,20,26,
2022,175354495,154411742,2,30,27,F,20,20,27,
2022,175425419,154473386,1,37,34,M,20,20,34,
2022,175425420,154473386,2,30,27,F,10,20,27,
2022,171923862,151392578,1,18,15,M,20,20,15,
2022,171923863,151392579,0,104,NS,X,99,50,,
2022,171923864,151392580,0,104,NS,X,99,50,,
2022,171923865,151392581,1,84,81,M,20,20,81,
2022,171923866,151392582,1,58,55,F,20,20,55,
2022,171923867,151392583,1,45,42,M,20,20,42,
2022,171923868,151392584,0,104,NS,X,99,50,,
2022,171923869,151392585,0,104,NS,X,99,50,,
2022,171923870,151392586,1,21,18,M,20,40,18,
2022,171923871,151392587,0,104,NS,X,99,50,,
2022,171923872,151392588,1,29,26,M,20,20,26,
2022,171923873,151392589,1,29,26,M,20,20,26,
2022,171923874,151392590,1,22,19,M,20,20,19,
2022,171923875,151392591,0,104,NS,X,99,50,,
2022,171923876,151392592,1,25,22,M,10,10,22,
2022,180934357,159337153,1,38,35,M,20,20,35,
2022,171923878,151392594,1,33,30,M,10,10,30,
2022,171923879,151392595,1,33,30,M,20,20,30,
2022,171923880,151392595,2,43,40,M,10,20,40,
2022,171923881,151392596,1,34,31,M,20,10,31,
2022,171923882,151392597,1,32,29,M,20,20,29,
2022,171923883,151392598,1,73,70,M,20,20,70,
2022,171923884,151392599,1,35,32,M,20,20,32,
2022,171923885,151392600,1,35,32,M,20,20,32,
2022,171923886,151392601,0,104,NS,X,99,50,,
2022,171923887,151392602,0,104,NS,X,99,50,,
2022,171923888,151392603,0,104,NS,X,99,50,,
2022,171923889,151392604,1,35,32,M,20,20,32,
2022,171923890,151392605,1,78,75,M,20,20,75,
2022,171923891,151392606,1,46,43,M,20,20,43,
2022,171923892,151392607,1,50,47,M,20,10,47,
2022,171923893,151392608,1,23,20,M,20,20,20,
2022,171923894,151392609,0,104,NS,X,99,50,,
2022,171937129,151404199,0,104,NS,X,99,50,,
2022,171937131,151404201,1,42,39,F,20,20,39,
2022,171937132,151404202,1,49,46,F,20,20,46,
2022,171937133,151404203,1,31,28,M,20,20,28,
2022,171937134,151404204,1,36,33,M,10,20,33,
2022,171937135,151404204,2,33,30,M,20,20,30,
2022,171937136,151404205,1,37,34,M,20,20,34,
2022,171937137,151404206,1,25,22,M,20,20,22,
2022,171937138,151404207,1,20,17,M,20,20,17,
2022,171937139,151404208,1,60,57,M,20,20,57,
2022,171937140,151404209,1,53,50,M,20,20,50,
2022,171937141,151404210,1,53,50,M,20,20,50,
2022,171937142,151404211,1,36,33,M,10,10,33,
2022,171937143,151404212,1,26,23,M,20,40,23,
2022,171937144,151404213,1,38,35,M,20,20,35,
2022,175425422,154473388,1,33,30,F,20,20,30,
2022,175425423,154473388,2,35,32,M,20,20,32,
2022,171937148,151404216,1,46,43,M,20,20,43,
2022,171937149,151404217,1,46,43,M,20,20,43,
2022,171937150,151404218,1,32,29,F,20,20,29,
2022,171937152,151404220,1,37,34,M,20,20,34,
2022,171937154,151404222,1,53,50,M,98,20,50,
2022,171937155,151404223,1,34,31,F,20,20,31,
2022,171937156,151404224,1,26,23,M,20,20,23,
2022,171937158,151404226,1,24,21,M,20,20,21,
2022,171937159,151404227,0,104,NS,X,99,50,,
2022,171937160,151404228,1,39,36,M,20,20,36,
2022,171937161,151404229,1,26,23,M,20,20,23,
2022,171937162,151404230,1,29,26,M,20,20,26,
2022,171937163,151404231,1,32,29,F,20,20,29,
2022,171937164,151404232,1,25,22,M,20,20,22,
2022,171945071,151411084,1,27,24,F,20,20,24,
2022,171946420,151412298,0,104,NS,X,99,50,,
2022,171946421,151412299,0,104,NS,X,99,50,,
2022,171946422,151412300,0,104,NS,X,99,50,,
2022,173148140,152466876,0,104,NS,X,99,50,,
2022,171946424,151412302,0,104,NS,X,99,50,,
2022,171946425,151412303,1,25,22,M,20,20,22,
2022,171946426,151412304,1,20,17,M,20,20,17,
2022,171946427,151412305,1,28,25,F,20,20,25,
2022,171946428,151412306,1,28,25,M,20,20,25,
2022,171946429,151412307,1,28,25,F,10,10,25,
2022,171946430,151412307,2,39,36,M,10,20,36,
2022,171946431,151412308,1,32,29,M,20,20,29,
2022,171946432,151412309,1,44,41,M,20,20,41,
2022,171946433,151412310,2,19,16,M,20,20,16,
2022,171946434,151412310,3,20,17,M,20,20,17,
2022,171946435,151412311,1,20,17,F,20,20,17,
2022,171946436,151412312,1,35,32,M,20,20,32,
2022,171946437,151412313,1,25,22,F,10,10,22,
2022,171946438,151412314,1,27,24,M,20,20,24,
2022,171946439,151412315,0,104,NS,X,99,50,,
2022,171946440,151412316,1,38,35,M,20,20,35,
2022,171946441,151412317,1,49,46,M,10,10,46,
2022,171946442,151412318,1,49,46,M,10,10,46,
2022,171946443,151412319,1,55,52,M,20,20,52,
2022,171946444,151412320,1,22,19,M,20,20,19,
2022,171946445,151412321,0,104,NS,X,99,50,,
2022,171946446,151412322,0,104,NS,X,99,50,,
2022,171946447,151412323,0,104,NS,X,99,50,,
2022,171946448,151412324,0,104,NS,X,99,50,,
2022,171981889,151443024,1,34,31,M,20,40,31,
2022,171981890,151443025,1,34,31,M,20,20,31,
2022,171981891,151443025,2,27,24,M,10,20,24,
2022,171981892,151443026,1,33,30,M,98,40,30,
2022,171981893,151443027,1,40,37,M,20,20,37,
2022,171981894,151443028,1,28,25,M,20,20,25,
2022,171981895,151443029,1,37,34,M,10,20,34,
2022,171981896,151443030,1,34,31,M,20,20,31,
2022,171981897,151443031,1,49,46,M,20,20,46,
2022,171981898,151443032,0,104,NS,X,99,50,,
2022,171981900,151443034,1,56,53,M,10,10,53,
2022,171981901,151443035,1,34,31,M,20,40,31,
2022,171981902,151443036,1,29,26,M,20,20,26,
2022,173148142,152466878,1,67,64,M,20,20,64,
2022,171981904,151443038,0,104,NS,X,99,50,,
2022,171981905,151443039,0,104,NS,X,99,50,,
2022,171981906,151443040,1,27,24,M,10,20,24,
2022,171981907,151443040,2,32,29,M,10,20,29,
2022,171981908,151443041,0,104,NS,X,99,50,,
2022,171981909,151443042,1,28,25,F,20,20,25,
2022,171981910,151443043,1,28,25,F,20,20,25,
2022,171981911,151443044,1,34,31,M,10,20,31,
2022,171981912,151443045,1,38,35,M,20,20,35,
2022,171981914,151443047,1,39,36,F,20,20,36,
2022,171981915,151443048,1,23,20,M,20,10,20,
2022,171981916,151443049,1,23,20,F,20,20,20,
2022,171981917,151443050,1,40,37,M,20,20,37,
2022,171981919,151443052,1,22,19,M,20,20,19,
2022,171981920,151443053,1,31,28,F,10,20,28,
2022,171981921,151443053,2,29,26,F,10,10,26,
2022,175425425,154473390,0,104,NS,X,99,50,,
2022,175425427,154473392,1,40,37,M,10,20,37,
2022,171981928,151443058,0,104,NS,X,99,50,,
2022,171981929,151443059,1,31,28,M,10,10,28,
2022,171981932,151443061,0,104,NS,X,99,50,,
2022,171981933,151443062,1,18,15,M,20,40,15,
2022,171981934,151443063,1,63,60,M,20,20,60,
2022,171981936,151443065,1,45,42,F,98,10,42,
2022,171981937,151443066,1,38,35,M,20,20,35,
2022,171981938,151443067,1,35,32,M,20,20,32,
2022,171981939,151443068,0,104,NS,X,99,50,,
2022,171980516,151441783,1,56,53,F,20,20,53,
2022,171980517,151441783,2,58,55,F,20,20,55,
2022,171980518,151441784,1,48,45,F,20,20,45,
2022,171980519,151441785,1,34,31,M,20,20,31,
2022,171981942,151443070,1,49,46,M,10,10,46,
2022,171981943,151443071,1,33,30,M,10,10,30,
2022,171981945,151443073,1,46,43,M,20,20,43,
2022,171981946,151443074,1,46,43,M,20,20,43,
2022,171981947,151443075,1,41,38,M,20,20,38,
2022,171981949,151443077,0,104,NS,X,99,50,,
2022,171981950,151443078,1,41,38,M,20,20,38,
2022,171981951,151443079,1,40,37,F,20,20,37,
2022,171981952,151443080,1,26,23,F,20,20,23,
2022,171981954,151443082,1,49,46,M,20,20,46,
2022,171981955,151443083,1,61,58,M,20,20,58,
2022,171981956,151443084,0,104,NS,X,99,50,,
2022,171981957,151443085,0,104,NS,X,99,50,,
2022,171981959,151443087,0,104,NS,X,99,50,,
2022,171981960,151443088,0,104,NS,X,99,50,,
2022,171981961,151443089,1,38,35,F,20,20,35,
2022,171981962,151443090,1,23,20,M,20,20,20,
2022,171993476,151452892,1,40,37,M,10,10,37,
2022,171981963,151443091,1,26,23,M,20,20,23,
2022,171981964,151443092,1,34,31,M,20,20,31,
2022,171981967,151443094,1,34,31,M,20,20,31,
2022,171981968,151443095,1,21,18,M,20,20,18,
2022,171981970,151443097,1,27,24,M,98,10,24,
2022,171981971,151443098,1,24,21,M,10,10,21,
2022,171981972,151443099,1,26,23,F,10,10,23,
2022,171981974,151443101,1,31,28,M,20,20,28,
2022,171993477,151452893,1,37,34,M,20,20,34,
2022,171993478,151452894,1,31,28,M,20,20,28,
2022,171993479,151452895,1,42,39,M,10,10,39,
2022,171993480,151452896,1,33,30,M,20,20,30,
2022,171993481,151452897,0,104,NS,X,99,50,,
2022,171993482,151452898,1,16,13,F,20,20,13,
2022,171993484,151452900,0,104,NS,X,99,50,,
2022,171993485,151452901,1,69,66,F,20,20,66,
2022,171993486,151452902,0,104,NS,X,99,50,,
2022,171993488,151452904,1,39,36,F,20,20,36,
2022,171993489,151452905,1,67,64,M,20,20,64,
2022,171993490,151452906,1,39,36,F,20,20,36,
2022,172236817,151665348,0,104,NS,X,99,50,,
2022,171993491,151452907,0,104,NS,X,99,50,,
2022,171993492,151452908,1,32,29,M,20,20,29,
2022,171993493,151452909,1,28,25,M,20,20,25,
2022,171993494,151452910,0,104,NS,X,99,50,,
2022,171996997,151455977,0,104,NS,X,99,50,,
2022,171993495,151452911,1,33,30,M,20,20,30,
2022,175425430,154473395,1,21,18,M,20,20,18,
2022,175425431,154473395,2,19,16,M,10,10,16,
2022,171996999,151455979,0,104,NS,X,99,50,,
2022,172020873,151476124,1,33,30,F,10,10,30,
2022,172020876,151476126,1,47,44,M,20,20,44,
2022,172020878,151476128,1,42,39,M,20,20,39,
2022,172020879,151476129,1,42,39,M,20,20,39,
2022,172020880,151476130,1,33,30,F,20,20,30,
2022,172020882,151476132,1,39,36,M,10,20,36,
2022,172020883,151476133,1,27,24,F,20,20,24,
2022,172020884,151476134,1,38,35,M,20,20,35,
2022,172020885,151476135,1,39,36,M,20,20,36,
2022,172020886,151476136,1,32,29,M,20,20,29,
2022,172020887,151476137,1,38,35,M,20,40,35,
2022,172020890,151476139,1,17,14,M,10,10,14,
2022,172020891,151476140,0,104,NS,X,99,50,,
2022,172020892,151476141,1,49,46,M,20,40,46,
2022,172020895,151476144,0,104,NS,X,99,50,,
2022,172020896,151476145,1,27,24,M,20,20,24,
2022,172020897,151476146,1,26,23,M,98,10,23,
2022,172020898,151476147,0,104,NS,X,99,50,,
2022,172020899,151476148,1,32,29,M,20,20,29,
2022,172020901,151476150,0,104,NS,X,99,50,,
2022,172020902,151476151,0,104,NS,X,99,50,,
2022,172020904,151476153,0,104,NS,X,99,50,,
2022,172020906,151476155,0,104,NS,X,99,50,,
2022,172020907,151476156,0,104,NS,X,99,50,,
2022,172020908,151476157,0,104,NS,X,99,50,,
2022,172020910,151476159,0,104,NS,X,99,50,,
2022,172020911,151476160,1,32,29,F,20,20,29,
2022,172020913,151476162,0,104,NS,X,99,50,,
2022,172020914,151476163,1,32,29,F,20,20,29,
2022,172020916,151476165,1,28,25,F,20,20,25,
2022,172020917,151476166,0,104,NS,X,99,50,,
2022,172020920,151476168,1,28,25,F,20,20,25,
2022,172020922,151476170,0,104,NS,X,99,50,,
2022,172020923,151476171,1,41,38,M,20,20,38,
2022,172020925,151476173,0,104,NS,X,99,50,,
2022,172020926,151476174,1,32,29,F,20,20,29,
2022,172020928,151476176,1,33,30,M,20,20,30,
2022,172020929,151476177,1,39,36,M,10,10,36,
2022,172020931,151476179,0,104,NS,X,99,50,,
2022,172020932,151476180,0,104,NS,X,99,50,,
2022,172020933,151476181,0,104,NS,X,99,50,,
2022,172020935,151476183,0,104,NS,X,99,50,,
2022,175425433,154473397,1,20,17,M,20,20,17,
2022,172020939,151476186,1,51,48,M,20,20,48,
2022,172020940,151476187,0,104,NS,X,99,50,,
2022,172020942,151476189,0,104,NS,X,99,50,,
2022,172020943,151476190,1,20,17,M,10,20,17,
2022,172020944,151476190,2,42,39,M,10,10,39,
2022,172020945,151476191,1,22,19,M,20,20,19,
2022,172020946,151476192,0,104,NS,X,99,50,,
2022,172020948,151476194,0,104,NS,X,99,50,,
2022,172020949,151476195,0,104,NS,X,99,50,,
2022,172020951,151476197,0,104,NS,X,99,50,,
2022,172020952,151476198,1,37,34,M,20,20,34,
2022,172020954,151476200,1,17,14,M,20,20,14,
2022,172020956,151476202,0,104,NS,X,99,50,,
2022,172020959,151476204,0,104,NS,X,99,50,,
2022,172020960,151476205,1,41,38,M,20,20,38,
2022,172020961,151476206,0,104,NS,X,99,50,,
2022,172020962,151476207,1,22,19,M,20,20,19,
2022,172020964,151476209,1,22,19,M,20,20,19,
2022,172020965,151476209,2,40,37,F,20,20,37,
2022,172020966,151476209,4,42,39,M,20,20,39,
2022,172020967,151476209,3,25,22,M,20,20,22,
2022,172020968,151476210,1,31,28,M,20,20,28,
2022,172020969,151476211,0,104,NS,X,99,50,,
2022,172020970,151476212,1,30,27,F,20,20,27,
2022,172020972,151476214,1,30,27,F,20,20,27,
2022,172020973,151476215,1,31,28,M,20,20,28,
2022,172020974,151476216,1,34,31,M,20,20,31,
2022,172020976,151476218,1,52,49,F,20,20,49,
2022,172031881,151485826,0,104,NS,X,99,50,,
2022,172031882,151485827,1,47,44,M,20,20,44,
2022,172031883,151485828,1,43,40,F,20,20,40,
2022,172031884,151485829,1,36,33,M,20,20,33,
2022,172031885,151485830,1,21,18,M,20,20,18,
2022,172031886,151485831,1,52,49,F,20,20,49,
2022,172031887,151485831,2,47,44,M,20,20,44,
2022,172031888,151485832,0,104,NS,X,99,50,,
2022,172031889,151485833,0,104,NS,X,99,50,,
2022,172031890,151485834,1,50,47,M,20,20,47,
2022,172031891,151485835,0,104,NS,X,99,50,,
2022,172031892,151485836,0,104,NS,X,99,50,,
2022,172031893,151485837,1,28,25,F,20,20,25,
2022,172255234,151681649,0,104,NS,X,99,50,,
2022,172031895,151485839,1,32,29,M,20,20,29,
2022,172031896,151485840,1,32,29,M,20,20,29,
2022,172031897,151485841,1,31,28,M,10,10,28,
2022,172031898,151485842,1,23,20,F,10,10,20,
2022,172031899,151485843,1,23,20,M,20,20,20,
2022,172031900,151485844,1,22,19,M,20,20,19,
2022,175425436,154473400,1,25,22,M,20,20,22,
2022,172031902,151485846,0,104,NS,X,99,50,,
2022,172153918,151593627,1,25,22,F,20,20,22,
2022,172153919,151593628,1,68,65,M,20,20,65,
2022,172153920,151593629,0,104,NS,X,99,50,,
2022,172153921,151593630,0,104,NS,X,99,50,,
2022,172153922,151593631,1,31,28,M,10,10,28,
2022,172153923,151593632,0,104,NS,X,99,50,,
