data_year,victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,age_range_low_num,age_code_range_high
2022,172364756,155998336,1,4,,,,74,71,M,40,20,,71,
2022,172364757,155998337,1,4,,,,34,31,F,20,20,,31,
2022,169343165,153355189,1,4,,,,49,46,M,10,10,R,46,
2022,172364758,155998338,1,6,,,,104,NS,X,99,50,,,
2022,172369904,156002933,1,4,,,,69,66,M,10,20,,66,
2022,169341133,153353376,1,1,,,,104,NS,X,99,50,,,
2022,172364759,155998339,1,4,,,,25,22,F,50,10,,22,
2022,169341134,153353377,1,4,,,,26,23,M,10,10,R,23,
2022,172364760,155998340,1,4,,,,15,12,M,20,20,,12,
2022,169341135,153353378,1,4,,,,60,57,F,20,20,R,57,
2022,172364761,155998341,1,4,,,,55,52,F,10,20,,52,
2022,172364762,155998342,1,4,,,,69,66,F,10,20,,66,
2022,169341136,153353379,1,4,,,,53,50,F,10,20,R,50,
2022,172364763,155998343,1,4,,,,59,56,M,30,20,,56,
2022,169343166,153355190,1,4,,,,42,39,M,10,20,R,39,
2022,172364764,155998344,1,1,,,,104,NS,X,99,50,,,
2022,172364765,155998345,1,1,,,,104,NS,X,99,50,,,
2022,169343167,153355191,1,4,,,,65,62,M,10,20,R,62,
2022,172364766,155998346,1,4,,,,38,35,M,10,20,,35,
2022,172364767,155998347,1,4,,,,43,40,M,20,20,,40,
2022,169343168,153355192,1,4,,,,48,45,F,10,10,R,45,
2022,172364768,155998348,1,4,,,,46,43,F,10,10,,43,
2022,169343169,153355193,1,4,,,,29,26,M,20,20,R,26,
2022,172369906,156002935,1,4,,,,68,65,M,10,20,,65,
2022,172364770,155998350,1,4,,,,81,78,M,10,20,,78,
2022,169343170,153355194,1,4,,,,15,12,M,10,20,R,12,
2022,172364771,155998351,1,4,,,,34,31,F,20,20,,31,
2022,169343171,153355194,2,4,,,,14,11,M,10,20,R,11,
2022,172364772,155998352,1,4,,,,42,39,F,20,20,,39,
2022,169343172,153355194,3,4,,,,17,14,M,10,20,R,14,
2022,172369907,156002936,1,4,,,,21,18,M,10,10,,18,
2022,169343173,153355194,4,8,,,,104,NS,X,99,50,,,
2022,172369908,156002936,2,4,,,,19,16,F,10,10,,16,
2022,169343174,153355195,1,1,,,,104,NS,X,99,50,,,
2022,172364774,155998354,1,4,,,,61,58,F,20,20,,58,
2022,169343175,153355196,1,4,,,,66,63,F,10,20,R,63,
2022,172364775,155998355,1,4,,,,95,92,F,98,40,,92,
2022,172364780,155998357,1,4,,,,77,74,F,98,40,,74,
2022,169343176,153355197,1,4,,,,86,83,F,10,20,R,83,
2022,172364781,155998358,1,4,,,,52,49,M,20,20,,49,
2022,169343177,153355198,1,4,,,,49,46,M,20,20,R,46,
2022,172369911,156002938,1,4,,,,40,37,F,10,20,,37,
2022,169343178,153355199,1,4,,,,64,61,F,10,20,R,61,
2022,172364784,155998361,1,4,,,,27,24,M,20,20,,24,
2022,172364785,155998362,1,8,,,,104,NS,X,99,50,,,
2022,171152517,154934028,1,4,,,,37,34,M,10,20,R,34,
2022,172364786,155998363,1,4,,,,35,32,F,10,40,,32,
2022,172364787,155998364,1,4,,,,24,21,M,10,20,,21,
2022,169343180,153355201,1,1,,,,104,NS,X,99,50,,,
2022,172364788,155998365,1,4,,,,53,50,F,98,40,,50,
2022,169343181,153355202,1,1,,,,104,NS,X,99,50,,,
2022,172369912,156002939,1,3,,,,104,NS,X,99,50,,,
2022,170489683,154360579,1,4,,,,78,75,M,10,20,R,75,
2022,172364789,155998366,1,4,,,,39,36,F,20,20,,36,
2022,172364790,155998367,1,4,,,,50,47,F,10,10,,47,
2022,169343183,153355204,1,4,,,,77,74,F,10,20,R,74,
2022,172364791,155998368,1,4,,,,63,60,M,10,20,,60,
2022,169343184,153355204,2,4,,,,76,73,M,10,20,R,73,
2022,172364792,155998369,1,4,,,,33,30,F,20,40,,30,
2022,169367735,153376422,1,4,,,,40,37,M,10,20,R,37,
2022,172369914,156002941,1,4,,,,18,15,F,10,20,,15,
2022,172369916,156002943,1,4,,,,92,89,F,10,20,,89,
2022,169367736,153376423,1,4,,,,36,33,M,20,20,R,33,
2022,172364793,155998370,1,4,,,,62,59,M,20,20,,59,
2022,169367737,153376424,1,8,,,,104,NS,X,99,50,,,
2022,172364794,155998371,1,3,,,,104,NS,X,99,50,,,
2022,169367738,153376425,1,4,,,,48,45,M,10,10,R,45,
2022,172369918,156002945,1,1,,,,104,NS,X,99,50,,,
2022,172369919,156002945,2,4,,,,35,32,M,20,20,,32,
2022,172364795,155998372,1,4,,,,66,63,M,20,20,,63,
2022,169367739,153376426,1,4,,,,33,30,F,20,20,R,30,
2022,172364796,155998373,1,4,,,,29,26,F,20,20,,26,
2022,169367740,153376427,1,4,,,,55,52,F,10,20,R,52,
2022,172364797,155998374,1,4,,,,38,35,M,10,10,,35,
2022,169379773,153387108,1,1,,,,104,NS,X,99,50,,,
2022,172364798,155998375,1,2,,,,104,NS,X,99,50,,,
2022,172364799,155998376,1,4,,,,27,24,M,20,20,,24,
2022,169379774,153387109,1,4,,,,25,22,F,20,20,N,22,
2022,172364800,155998377,1,7,,,,104,NS,X,99,50,,,
2022,172364801,155998378,1,4,,,,33,30,F,10,10,,30,
2022,169379775,153387110,1,8,,,,104,NS,X,99,50,,,
2022,172364802,155998379,1,3,,,,104,NS,X,99,50,,,
2022,169379776,153387111,1,1,,,,104,NS,X,99,50,,,
2022,172364803,155998380,1,4,,,,72,69,M,10,20,,69,
2022,172364804,155998381,1,4,,,,33,30,F,20,20,,30,
2022,169379777,153387112,1,1,,,,104,NS,X,99,50,,,
2022,172364805,155998382,1,4,,,,78,75,M,10,20,,75,
2022,172364806,155998382,2,4,,,,76,73,F,10,20,,73,
2022,169379778,153387113,1,1,,,,104,NS,X,99,50,,,
2022,172364807,155998383,1,4,,,,28,25,M,20,20,,25,
2022,169379779,153387113,2,8,,,,104,NS,X,99,50,,,
2022,172364808,155998384,1,1,,,,104,NS,X,99,50,,,
2022,169379780,153387114,1,4,,,,20,17,F,20,20,R,17,
2022,172364809,155998385,1,4,,,,40,37,F,10,20,,37,
2022,169379781,153387114,2,8,,,,104,NS,X,99,50,,,
2022,172364810,155998386,1,4,,,,65,62,F,20,20,,62,
2022,169379782,153387115,1,1,,,,104,NS,X,99,50,,,
2022,172364811,155998387,1,4,,,,14,11,M,20,20,,11,
2022,172364812,155998387,2,4,,,,14,11,M,10,10,,11,
2022,172364813,155998387,3,4,,,,15,12,F,98,40,,12,
2022,172364814,155998387,4,4,,,,14,11,F,10,10,,11,
2022,172364815,155998387,5,4,,,,15,12,F,10,10,,12,
2022,169379783,153387116,1,4,,,,73,70,M,10,20,R,70,
2022,172364816,155998388,1,1,,,,104,NS,X,99,50,,,
2022,169379784,153387117,1,4,,,,78,75,F,10,20,R,75,
2022,172364817,155998389,1,4,,,,68,65,F,20,20,,65,
2022,169379785,153387118,1,4,,,,85,82,F,10,20,R,82,
2022,172369922,156002948,1,4,,,,75,72,M,10,20,,72,
2022,172364818,155998390,1,4,,,,48,45,M,10,20,,45,
2022,172364819,155998390,2,4,,,,47,44,F,20,20,,44,
2022,169379786,153387119,1,4,,,,69,66,M,10,20,R,66,
2022,172369924,156002950,1,1,,,,104,NS,X,99,50,,,
2022,169379787,153387120,1,1,,,,104,NS,X,99,50,,,
2022,172364820,155998391,1,4,,,,54,51,M,10,10,,51,
2022,169379788,153387121,1,4,,,,65,62,F,10,20,R,62,
2022,172638067,156236165,1,4,,,,62,59,F,10,10,,59,
2022,169379789,153387121,2,4,,,,61,58,M,10,10,R,58,
2022,172369925,156002951,1,4,,,,44,41,F,10,20,,41,
2022,169379790,153387122,1,1,,,,104,NS,X,99,50,,,
2022,172638068,156236166,1,4,,,,21,18,F,20,20,,18,
2022,169379791,153387123,1,4,,,,83,80,F,10,20,R,80,
2022,172681287,156273257,1,4,,,,71,68,F,10,20,,68,
2022,169379792,153387123,2,4,,,,84,81,M,10,20,R,81,
2022,172681288,156273258,1,4,,,,55,52,M,20,20,,52,
2022,169379793,153387124,1,4,,,,41,38,F,10,20,R,38,
2022,172369926,156002952,1,4,,,,47,44,F,10,20,,44,
2022,170249220,154144938,1,4,,,,32,29,M,20,20,N,29,
2022,172369927,156002953,1,4,,,,46,43,U,98,40,,43,
2022,172369928,156002954,1,4,,,,31,28,M,20,20,,28,
2022,170249221,154144938,2,4,,,,32,29,M,20,20,N,29,
2022,172638069,156236167,1,1,,,,104,NS,X,99,50,,,
2022,169379796,153387126,1,8,,,,104,NS,X,99,50,,,
2022,172369929,156002955,1,4,,,,84,81,F,10,20,,81,
2022,169379797,153387127,1,1,,,,104,NS,X,99,50,,,
2022,172369930,156002956,1,4,,,,58,55,M,10,10,,55,
2022,172638070,156236168,1,1,,,,104,NS,X,99,50,,,
2022,172681289,156273259,1,4,,,,46,43,M,98,40,,43,
2022,172681290,156273260,1,4,,,,82,79,F,10,40,,79,
2022,172681291,156273261,1,4,,,,53,50,M,20,20,,50,
2022,172681292,156273262,1,4,,,,57,54,F,20,20,,54,
2022,172681293,156273263,1,4,,,,59,56,F,10,10,,56,
2022,172681294,156273264,1,4,,,,36,33,F,50,40,,33,
2022,172681295,156273265,1,4,,,,33,30,F,10,20,,30,
2022,172681296,156273266,1,4,,,,40,37,F,10,10,,37,
2022,172681297,156273266,2,4,,,,40,37,M,10,10,,37,
2022,169379798,153387128,1,1,,,,104,NS,X,99,50,,,
2022,172369931,156002957,1,4,,,,25,22,F,20,20,,22,
2022,172681298,156273267,1,4,,,,53,50,F,10,10,,50,
2022,169379799,153387129,1,4,,,,45,42,M,10,10,R,42,
2022,172638071,156236169,1,4,,,,35,32,M,10,10,,32,
2022,172638072,156236169,2,1,,,,104,NS,X,99,50,,,
2022,169410891,153414175,1,4,,,,57,54,F,10,20,R,54,
2022,172369932,156002958,1,4,,,,56,53,M,20,20,,53,
2022,169410892,153414176,1,4,,,,57,54,M,10,20,R,54,
2022,172369933,156002959,1,4,,,,63,60,M,10,20,,60,
2022,172369934,156002960,1,1,,,,104,NS,X,99,50,,,
2022,169410893,153414177,1,4,,,,69,66,M,10,10,R,66,
2022,172369935,156002961,1,4,,,,16,13,M,10,10,,13,
2022,169410894,153414178,1,3,,,,104,NS,X,99,50,,,
2022,172369936,156002962,1,4,,,,62,59,M,10,20,,59,
2022,172369937,156002963,1,4,,,,43,40,M,10,20,,40,
2022,169410895,153414179,1,4,,,,64,61,F,10,20,R,61,
2022,172681299,156273268,1,4,,,,69,66,M,10,20,,66,
2022,169410896,153414180,1,4,,,,73,70,M,10,20,R,70,
2022,172369938,156002964,1,4,,,,73,70,F,10,20,,70,
2022,169410897,153414181,1,4,,,,49,46,M,10,20,R,46,
2022,172681300,156273269,1,4,,,,46,43,M,10,20,,43,
2022,172681301,156273269,2,4,,,,46,43,F,10,20,,43,
2022,172369939,156002965,1,3,,,,104,NS,X,99,50,,,
2022,169410898,153414182,1,4,,,,19,16,F,20,20,R,16,
2022,172681302,156273270,1,4,,,,37,34,F,98,40,,34,
2022,169410899,153414183,1,1,,,,104,NS,X,99,50,,,
2022,172681303,156273271,1,4,,,,32,29,F,10,20,,29,
2022,169410900,153414184,1,4,,,,36,33,M,20,20,R,33,
2022,172369940,156002966,1,4,,,,21,18,F,10,10,,18,
2022,172369942,156002968,1,4,,,,75,72,M,10,20,,72,
2022,169405373,153409174,1,4,,,,43,40,F,20,20,R,40,
2022,172681304,156273272,1,4,,,,31,28,M,20,20,,28,
2022,172681305,156273273,1,4,,,,21,18,F,20,20,,18,
2022,169405374,153409175,1,4,,,,36,33,M,20,20,R,33,
2022,172638073,156236170,1,4,,,,45,42,M,10,40,,42,
2022,169405375,153409176,1,4,,,,81,78,M,10,20,R,78,
2022,172681306,156273274,1,4,,,,38,35,M,10,10,,35,
2022,172681307,156273275,1,4,,,,83,80,M,10,20,,80,
2022,169410901,153414185,1,4,,,,28,25,F,40,20,R,25,
2022,172638074,156236171,1,4,,,,65,62,F,10,20,,62,
2022,169410902,153414186,1,4,,,,84,81,M,10,20,R,81,
2022,172638075,156236172,1,4,,,,38,35,M,10,20,,35,
2022,169410903,153414187,1,4,,,,77,74,M,10,20,N,74,
2022,172638076,156236173,1,4,,,,37,34,F,20,20,,34,
2022,172681308,156273276,1,4,,,,81,78,F,20,20,,78,
2022,169410904,153414188,1,4,,,,36,33,F,10,20,R,33,
2022,172638077,156236174,1,4,,,,42,39,M,10,10,,39,
2022,169410905,153414189,1,1,,,,104,NS,X,99,50,,,
2022,172638078,156236175,1,1,,,,104,NS,X,99,50,,,
2022,172681309,156273277,1,4,,,,58,55,F,10,20,,55,
2022,169410906,153414190,1,1,,,,104,NS,X,99,50,,,
2022,172681310,156273278,1,4,,,,49,46,F,10,10,,46,
2022,169410907,153414190,2,8,,,,104,NS,X,99,50,,,
2022,172681311,156273279,1,4,,,,25,22,F,10,10,,22,
2022,169410908,153414191,1,1,,,,104,NS,X,99,50,,,
2022,172369944,156002970,1,4,,,,21,18,F,20,20,,18,
2022,169410909,153414192,1,4,,,,17,14,F,10,10,R,14,
2022,172369946,156002972,1,1,,,,104,NS,X,99,50,,,
2022,169410910,153414192,2,4,,,,50,47,F,10,10,R,47,
2022,172638079,156236176,1,4,,,,23,20,M,20,20,,20,
2022,169410913,153414194,1,4,,,,63,60,M,10,20,R,60,
2022,172638080,156236177,1,4,,,,41,38,F,20,20,,38,
2022,172369948,156002974,1,4,,,,54,51,M,10,20,,51,
2022,169410915,153414196,1,1,,,,104,NS,X,99,50,,,
2022,172681312,156273280,1,4,,,,44,41,M,40,20,,41,
2022,169410925,153414204,1,4,,,,64,61,M,10,20,R,61,
2022,172681313,156273281,1,4,,,,49,46,F,10,20,,46,
2022,169410926,153414205,1,1,,,,104,NS,X,99,50,,,
2022,172681314,156273282,1,4,,,,35,32,F,20,20,,32,
2022,172638081,156236178,1,4,,,,55,52,M,10,10,,52,
2022,169410927,153414206,1,1,,,,104,NS,X,99,50,,,
2022,172369949,156002975,1,1,,,,104,NS,X,99,50,,,
2022,169410928,153414207,1,4,,,,52,49,F,10,20,R,49,
2022,172638082,156236179,1,4,,,,44,41,M,10,10,,41,
2022,172681315,156273283,1,4,,,,44,41,M,10,10,,41,
2022,169410929,153414208,1,1,,,,104,NS,X,99,50,,,
2022,172681316,156273284,1,4,,,,65,62,M,10,20,,62,
2022,169410930,153414209,1,1,,,,104,NS,X,99,50,,,
2022,172681317,156273285,1,4,,,,37,34,F,20,20,,34,
2022,169410931,153414210,1,1,,,,104,NS,X,99,50,,,
2022,169410932,153414211,1,1,,,,104,NS,X,99,50,,,
2022,172369951,156002977,1,4,,,,28,25,F,10,20,,25,
2022,169410933,153414211,2,8,,,,104,NS,X,99,50,,,
2022,169410934,153414212,1,4,,,,15,12,M,10,20,R,12,
2022,172369954,156002979,1,4,,,,31,28,F,98,40,,28,
2022,172369956,156002981,1,4,,,,79,76,F,10,20,,76,
2022,169410935,153414213,1,1,,,,104,NS,X,99,50,,,
2022,172681318,156273286,1,1,,,,104,NS,X,99,50,,,
2022,169410936,153414214,1,4,,,,37,34,M,20,20,N,34,
2022,172681319,156273287,1,4,,,,65,62,M,40,20,,62,
2022,169410937,153414215,1,3,,,,104,NS,X,99,50,,,
2022,172681320,156273288,1,4,,,,74,71,M,40,20,,71,
2022,172681321,156273289,1,4,,,,60,57,M,20,20,,57,
2022,169516130,153506699,1,4,,,,26,23,F,20,20,N,23,
2022,172638083,156236180,1,4,,,,57,54,M,98,40,,54,
2022,172681322,156273290,1,4,,,,26,23,M,10,20,,23,
2022,169516131,153506700,1,4,,,,48,45,F,10,20,R,45,
2022,172681323,156273291,1,4,,,,61,58,M,10,20,,58,
2022,169516132,153506701,1,1,,,,104,NS,X,99,50,,,
2022,172369957,156002982,1,4,,,,54,51,M,10,20,,51,
2022,169516133,153506702,1,4,,,,43,40,F,10,20,R,40,
2022,172681324,156273292,1,4,,,,45,42,F,20,20,,42,
2022,172369959,156002984,1,4,,,,32,29,F,10,10,,29,
2022,169516134,153506703,1,4,,,,79,76,M,10,20,R,76,
2022,172638084,156236181,1,1,,,,104,NS,X,99,50,,,
2022,169516135,153506704,1,1,,,,104,NS,X,99,50,,,
2022,172369961,156002986,1,4,,,,49,46,F,10,10,,46,
2022,172369963,156002988,1,4,,,,55,52,F,40,20,,52,
2022,169564330,153548375,1,1,,,,104,NS,X,99,50,,,
2022,172681325,156273293,1,4,,,,26,23,F,20,20,,23,
2022,169564331,153548376,1,4,,,,77,74,F,10,20,R,74,
2022,172681326,156273294,1,4,,,,40,37,F,10,20,,37,
2022,172681327,156273295,1,4,,,,54,51,F,10,10,,51,
2022,169564332,153548377,1,4,,,,14,11,F,10,20,R,11,
2022,172681328,156273296,1,4,,,,33,30,M,10,20,,30,
2022,169564333,153548378,1,4,,,,20,17,F,10,20,R,17,
2022,172638085,156236182,1,4,,,,60,57,M,10,20,,57,
2022,172638086,156236183,1,4,,,,64,61,M,40,20,,61,
2022,169564334,153548379,1,8,,,,104,NS,X,99,50,,,
2022,172638087,156236184,1,4,,,,55,52,F,20,20,,52,
2022,169410938,153414216,1,8,,,,104,NS,X,99,50,,,
2022,172638088,156236185,1,4,,,,50,47,M,10,10,,47,
2022,172369965,156002990,1,4,,,,51,48,M,10,20,,48,
2022,169516136,153506705,1,4,,,,63,60,F,20,20,R,60,
2022,172369966,156002991,1,4,,,,40,37,M,40,20,,37,
2022,169516137,153506705,2,4,,,,6,03,M,20,20,R,03,
2022,172638089,156236186,1,4,,,,36,33,F,20,20,,33,
2022,169516138,153506706,1,4,,,,53,50,F,10,20,R,50,
2022,172369968,156002993,1,4,,,,17,14,M,20,20,,14,
2022,169516139,153506707,1,4,,,,38,35,F,20,20,R,35,
2022,172766039,156346306,1,4,,,,50,47,M,20,20,,47,
2022,169516140,153506708,1,4,,,,36,33,F,10,20,N,33,
2022,172766040,156346307,1,1,,,,104,NS,X,99,50,,,
2022,172786234,156364462,1,4,,,,45,42,F,10,10,,42,
2022,169745661,153707222,1,1,,,,104,NS,X,99,50,,,
2022,172766041,156346308,1,4,,,,36,33,M,40,20,,33,
2022,169516142,153506710,1,1,,,,104,NS,X,99,50,,,
2022,172766042,156346309,1,4,,,,62,59,M,10,20,,59,
2022,172766043,156346310,1,1,,,,104,NS,X,99,50,,,
2022,169516143,153506711,1,4,,,,52,49,M,20,20,R,49,
2022,172766044,156346311,1,4,,,,50,47,F,20,20,,47,
2022,169564335,153548380,1,4,,,,33,30,M,20,20,U,30,
2022,172766045,156346312,1,4,,,,14,11,F,98,10,,11,
2022,172766046,156346313,1,4,,,,14,11,M,10,10,,11,
2022,169564336,153548380,2,4,,,,36,33,F,10,20,U,33,
2022,169564337,153548380,3,4,,,,58,55,F,10,20,U,55,
2022,172766047,156346314,1,4,,,,61,58,F,10,20,,58,
2022,169564338,153548380,4,8,,,,104,NS,X,99,50,,,
2022,172766048,156346315,1,4,,,,72,69,M,10,20,,69,
2022,169564339,153548381,1,5,1,1,,33,30,M,10,20,U,30,
2022,172766049,156346315,2,4,,,,62,59,F,98,40,,59,
2022,172766050,156346316,1,4,,,,21,18,M,20,20,,18,
2022,169564340,153548381,2,5,1,1,,29,26,M,10,20,U,26,
2022,169592116,153573149,1,4,,,,39,36,F,20,20,N,36,
2022,172766051,156346317,1,4,,,,15,12,M,10,20,,12,
2022,172766052,156346318,1,4,,,,65,62,F,10,20,,62,
2022,169592117,153573150,1,1,,,,104,NS,X,99,50,,,
2022,172786235,156364463,1,4,,,,35,32,M,20,20,,32,
2022,169592118,153573151,1,4,,,,62,59,F,20,20,R,59,
2022,172766053,156346319,1,4,,,,57,54,F,10,20,,54,
2022,172766054,156346320,1,4,,,,74,71,M,10,20,,71,
2022,169592119,153573152,1,8,,,,104,NS,X,99,50,,,
2022,172766055,156346321,1,4,,,,40,37,F,10,20,,37,
2022,169626137,153602644,1,1,,,,104,NS,X,99,50,,,
2022,172766056,156346322,1,4,,,,35,32,F,10,10,,32,
2022,172766057,156346323,1,4,,,,43,40,M,10,20,,40,
2022,169626138,153602645,1,8,,,,104,NS,X,99,50,,,
2022,172766058,156346324,1,4,,,,36,33,M,10,10,,33,
2022,169588788,153570155,1,4,,,,77,74,F,10,20,R,74,
2022,172786236,156364464,1,4,,,,23,20,F,10,20,,20,
2022,172766059,156346325,1,4,,,,44,41,F,20,20,,41,
2022,169588789,153570156,1,1,,,,104,NS,X,99,50,,,
2022,172766060,156346326,1,1,,,,104,NS,X,99,50,,,
2022,169592120,153573153,1,4,,,,37,34,M,10,20,R,34,
2022,172766061,156346327,1,4,,,,50,47,M,10,20,,47,
2022,172766062,156346328,1,4,,,,47,44,M,10,10,,44,
2022,173637741,157106761,1,4,,,,16,13,F,10,20,R,13,
2022,172766063,156346329,1,1,,,,104,NS,X,99,50,,,
2022,169569676,153553004,1,1,,,,104,NS,X,99,50,,,
2022,172786237,156364465,1,4,,,,50,47,F,20,20,,47,
2022,172786238,156364466,1,4,,,,70,67,M,98,40,,67,
2022,173637742,157106762,1,4,,,,27,24,F,10,10,R,24,
2022,172786239,156364467,1,4,,,,21,18,F,10,20,,18,
2022,173637743,157106763,1,1,,,,104,NS,X,99,50,,,
2022,172766064,156346330,1,4,,,,36,33,F,30,20,,33,
2022,172766065,156346331,1,4,,,,23,20,F,40,20,,20,
2022,169569677,153553005,1,4,,,,29,26,M,10,20,R,26,
2022,172766066,156346332,1,4,,,,37,34,F,20,20,,34,
2022,169569678,153553006,1,4,,,,77,74,F,10,20,R,74,
2022,172766067,156346333,1,4,,,,70,67,M,10,20,,67,
2022,172766068,156346334,1,4,,,,53,50,F,20,20,,50,
2022,169569679,153553007,1,3,,,,104,NS,X,99,50,,,
2022,172766069,156346335,1,4,,,,21,18,F,20,20,,18,
2022,169569680,153553008,1,1,,,,104,NS,X,99,50,,,
2022,172766070,156346336,1,4,,,,46,43,M,10,20,,43,
2022,172766071,156346337,1,4,,,,87,84,M,50,20,,84,
2022,169592121,153573154,1,1,,,,104,NS,X,99,50,,,
2022,172766072,156346338,1,4,,,,74,71,F,10,20,,71,
2022,169592122,153573155,1,4,,,,40,37,M,10,20,R,37,
2022,172766073,156346339,1,4,,,,39,36,F,10,10,,36,
2022,172766074,156346340,1,4,,,,62,59,M,10,20,,59,
2022,169643274,153617859,1,4,,,,15,12,M,10,10,R,12,
2022,172786240,156364468,1,4,,,,56,53,F,20,20,,53,
2022,169643275,153617860,1,4,,,,65,62,F,10,10,R,62,
2022,172766075,156346341,1,4,,,,16,13,M,20,20,,13,
2022,172766076,156346342,1,1,,,,104,NS,X,99,50,,,
2022,169643276,153617861,1,8,,,,104,NS,X,99,50,,,
2022,172766077,156346343,1,1,,,,104,NS,X,99,50,,,
2022,171456679,155198548,1,1,,,,104,NS,X,99,50,,,
2022,172766078,156346344,1,4,,,,27,24,M,10,20,,24,
2022,172766079,156346345,1,4,,,,36,33,M,10,10,,33,
2022,169643277,153617862,1,4,,,,38,35,M,10,10,R,35,
2022,172766080,156346346,1,1,,,,104,NS,X,99,50,,,
2022,169643278,153617863,1,1,,,,104,NS,X,99,50,,,
2022,172766081,156346347,1,4,,,,64,61,M,20,20,,61,
2022,172766082,156346348,1,1,,,,104,NS,X,99,50,,,
2022,169643279,153617864,1,4,,,,67,64,F,20,20,R,64,
2022,172786241,156364469,1,4,,,,58,55,F,20,20,,55,
2022,169643280,153617865,1,1,,,,104,NS,X,99,50,,,
2022,172766083,156346349,1,4,,,,36,33,F,20,20,,33,
2022,169643281,153617866,1,4,,,,56,53,M,10,20,R,53,
2022,172766084,156346350,1,4,,,,37,34,M,50,10,,34,
2022,172766085,156346350,2,4,,,,59,56,F,40,10,,56,
2022,169643282,153617867,1,4,,,,83,80,M,20,20,R,80,
2022,172766086,156346351,1,4,,,,61,58,M,20,20,,58,
2022,172766087,156346351,2,4,,,,60,57,F,20,20,,57,
2022,172766088,156346352,1,4,,,,55,52,M,20,20,,52,
2022,169643283,153617868,1,1,,,,104,NS,X,99,50,,,
2022,172766089,156346353,1,4,,,,67,64,F,98,40,,64,
2022,169643284,153617869,1,4,,,,70,67,F,10,20,R,67,
2022,172766090,156346354,1,4,,,,50,47,M,10,10,,47,
2022,169643285,153617870,1,4,,,,48,45,M,10,20,R,45,
2022,172766091,156346355,1,4,,,,103,00,F,20,20,,,
2022,172766092,156346356,1,4,,,,46,43,M,10,20,,43,
2022,169643286,153617871,1,8,,,,104,NS,X,99,50,,,
2022,172766093,156346357,1,4,,,,52,49,M,20,20,,49,
2022,169643287,153617872,1,4,,,,17,14,F,10,20,N,14,
2022,172786242,156364470,1,4,,,,19,16,M,20,20,,16,
2022,169643288,153617873,1,8,,,,104,NS,X,99,50,,,
2022,172786243,156364471,1,4,,,,28,25,F,20,20,,25,
2022,172786244,156364472,1,4,,,,54,51,F,10,40,,51,
2022,169643289,153617874,1,4,,,,17,14,F,10,10,R,14,
2022,172766094,156346358,1,1,,,,104,NS,X,99,50,,,
2022,169662493,153634870,1,4,,,,70,67,M,10,20,R,67,
2022,172766095,156346359,1,8,,,,104,NS,X,99,50,,,
2022,172766096,156346360,1,4,,,,30,27,M,10,10,,27,
2022,172766097,156346360,2,4,,,,17,14,M,10,10,,14,
2022,180799061,163352249,1,1,,,,104,NS,X,99,50,,,
2022,172766098,156346361,1,4,,,,45,42,M,20,20,,42,
2022,172766099,156346361,2,4,,,,36,33,F,20,20,,33,
2022,169662495,153634872,1,1,,,,104,NS,X,99,50,,,
2022,172766100,156346362,1,4,,,,27,24,M,20,20,,24,
2022,172766101,156346363,1,4,,,,29,26,M,20,20,,26,
2022,169662496,153634873,1,4,,,,79,76,M,10,20,R,76,
2022,172766102,156346364,1,4,,,,55,52,F,40,20,,52,
2022,169662497,153634874,1,4,,,,52,49,F,10,20,R,49,
2022,172766103,156346365,1,4,,,,78,75,F,40,20,,75,
2022,172766104,156346365,2,4,,,,76,73,M,40,20,,73,
2022,169662498,153634875,1,4,,,,24,21,M,10,10,N,21,
2022,172766105,156346366,1,1,,,,104,NS,X,99,50,,,
2022,172766106,156346367,1,4,,,,49,46,F,10,10,,46,
2022,169662499,153634876,1,4,,,,22,19,F,10,20,R,19,
2022,172766107,156346368,1,1,,,,104,NS,X,99,50,,,
2022,169975678,153907914,1,4,,,,32,29,M,20,20,N,29,
2022,172766108,156346369,1,3,,,,104,NS,X,99,50,,,
2022,172766109,156346370,1,4,,,,64,61,M,10,10,,61,
2022,169975679,153907915,1,1,,,,104,NS,X,99,50,,,
2022,172786245,156364473,1,4,,,,35,32,M,20,20,,32,
2022,170007785,153936765,1,4,,,,53,50,M,10,20,R,50,
2022,172786246,156364474,1,4,,,,30,27,M,20,20,,27,
2022,172786247,156364475,1,4,,,,42,39,M,98,40,,39,
2022,170007786,153936766,1,4,,,,21,18,M,10,10,R,18,
2022,172766110,156346371,1,4,,,,42,39,M,10,10,,39,
2022,172766111,156346372,1,4,,,,19,16,F,20,20,,16,
2022,170007787,153936767,1,4,,,,48,45,F,10,10,R,45,
2022,172766112,156346373,1,4,,,,62,59,M,20,20,,59,
2022,169714299,153679708,1,4,,,,43,40,M,10,10,R,40,
2022,172766113,156346374,1,4,,,,35,32,M,10,10,,32,
2022,172766114,156346375,1,4,,,,55,52,F,20,20,,52,
2022,169742778,153704618,1,4,,,,41,38,F,20,20,R,38,
2022,172766115,156346376,1,4,,,,26,23,F,20,20,,23,
2022,172766116,156346377,1,4,,,,31,28,M,20,20,,28,
2022,169742779,153704619,1,8,,,,104,NS,X,99,50,,,
2022,172766117,156346378,1,4,,,,56,53,F,20,20,,53,
